"Name","Live Bytes","Live Objects","Allocated Objects","Avg. Age","Generations"
"       viper.silicon.rules.quantifiedChunkSupporter$.produce (viper.silicon.state.State, viper.silver.ast.Forall, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, String, scala.Option, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, scala.Function2)","10’872 B (0.1%)","151 (0.1%)","1’047 (0%)","743.6","32"
"        viper.silicon.rules.producer$.$anonfun$produceTlc$28 (scala.Function2, viper.silver.ast.FieldAccessPredicate, viper.silver.ast.Forall, String, scala.Option, scala.Function2, viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Tuple2, viper.silicon.verifier.Verifier)","10’872 B (0.1%)","151 (0.1%)","1’047 (0%)","743.6","32"
"         viper.silicon.rules.producer$$$Lambda$1892.2080388730.apply (Object, Object, Object, Object, Object, Object, Object)","10’872 B (0.1%)","151 (0.1%)","1’047 (0%)","743.6","32"
"          viper.silicon.rules.evaluator$.$anonfun$evalQuantified$10 (viper.silicon.state.State, scala.Function7, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Tuple6)","10’872 B (0.1%)","151 (0.1%)","1’047 (0%)","743.6","32"
"      viper.silicon.rules.quantifiedChunkSupporter$.consume (viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, String, scala.Option, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function0, scala.Function0, viper.silicon.verifier.Verifier, scala.Function4)","2’952 B (0%)","41 (0%)","377 (0%)","723.0","21"
"       viper.silicon.rules.consumer$.$anonfun$consumeTlc$11 (viper.silicon.state.Heap, viper.silver.ast.Field, viper.silicon.state.BasicChunkIdentifier, scala.Option, viper.silver.verifier.PartialVerificationError, viper.silver.ast.FieldAccessPredicate, scala.Function4, viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Tuple2, viper.silicon.verifier.Verifier)","2’952 B (0%)","41 (0%)","377 (0%)","723.0","21"
"        viper.silicon.rules.consumer$$$Lambda$2104.1066696960.apply (Object, Object, Object, Object, Object, Object, Object)","2’952 B (0%)","41 (0%)","377 (0%)","723.0","21"
"         viper.silicon.rules.evaluator$.$anonfun$evalQuantified$10 (viper.silicon.state.State, scala.Function7, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Tuple6)","2’952 B (0%)","41 (0%)","377 (0%)","723.0","21"
"          viper.silicon.rules.evaluator$$$Lambda$1896.1297567336.apply (Object)","2’952 B (0%)","41 (0%)","377 (0%)","723.0","21"
"    viper.silicon.state.terms.Forall$.apply (scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Trigger, String, boolean)","2’016 B (0%)","28 (0%)","180 (0%)","913.4","5"
"     viper.silicon.rules.quantifiedChunkSupporter$.summarisePerm (viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silver.ast.Resource, viper.silicon.rules.SnapshotMapDefinition, viper.silicon.verifier.Verifier)","2’016 B (0%)","28 (0%)","180 (0%)","913.4","5"
"      viper.silicon.rules.quantifiedChunkSupporter$.summarisingPermissionMap (viper.silicon.state.State, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.rules.SnapshotMapDefinition, viper.silicon.verifier.Verifier)","2’016 B (0%)","28 (0%)","180 (0%)","913.4","5"
"       viper.silicon.rules.quantifiedChunkSupporter$.heapSummarisingMaps (viper.silicon.state.State, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Option, scala.Option)","2’016 B (0%)","28 (0%)","180 (0%)","913.4","5"
"        viper.silicon.rules.evaluator$.$anonfun$eval2$4 (viper.silver.ast.FieldAccess, scala.Function3, viper.silver.verifier.PartialVerificationError, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","2’016 B (0%)","28 (0%)","180 (0%)","913.4","5"
"         viper.silicon.rules.evaluator$$$Lambda$2070.1798379135.apply (Object, Object, Object)","2’016 B (0%)","28 (0%)","180 (0%)","913.4","5"
"          viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","2’016 B (0%)","28 (0%)","180 (0%)","913.4","5"
"    viper.silicon.state.terms.TriggerGenerator.assembleQuantification (viper.silicon.state.terms.Quantifier, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, String, boolean, viper.silicon.state.terms.AxiomRewriter)","864 B (0%)","12 (0%)","61 (0%)","626.1","3"
"     viper.silicon.rules.quantifiedChunkSupporter$.getFreshInverseFunctions (scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Option, String, viper.silicon.verifier.Verifier)","864 B (0%)","12 (0%)","61 (0%)","626.1","3"
"      viper.silicon.rules.quantifiedChunkSupporter$.createQuantifiedChunk (scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, scala.Option, String, viper.silicon.verifier.Verifier)","576 B (0%)","8 (0%)","35 (0%)","625.0","3"
"       viper.silicon.rules.quantifiedChunkSupporter$.produce (viper.silicon.state.State, viper.silver.ast.Forall, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, String, scala.Option, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, scala.Function2)","576 B (0%)","8 (0%)","35 (0%)","625.0","3"
"        viper.silicon.rules.producer$.$anonfun$produceTlc$28 (scala.Function2, viper.silver.ast.FieldAccessPredicate, viper.silver.ast.Forall, String, scala.Option, scala.Function2, viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Tuple2, viper.silicon.verifier.Verifier)","576 B (0%)","8 (0%)","35 (0%)","625.0","3"
"         viper.silicon.rules.producer$$$Lambda$1892.2080388730.apply (Object, Object, Object, Object, Object, Object, Object)","576 B (0%)","8 (0%)","35 (0%)","625.0","3"
"          viper.silicon.rules.evaluator$.$anonfun$evalQuantified$10 (viper.silicon.state.State, scala.Function7, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Tuple6)","576 B (0%)","8 (0%)","35 (0%)","625.0","3"
"      viper.silicon.rules.quantifiedChunkSupporter$.consume (viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, String, scala.Option, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function0, scala.Function0, viper.silicon.verifier.Verifier, scala.Function4)","288 B (0%)","4 (0%)","26 (0%)","628.2","3"
"       viper.silicon.rules.consumer$.$anonfun$consumeTlc$11 (viper.silicon.state.Heap, viper.silver.ast.Field, viper.silicon.state.BasicChunkIdentifier, scala.Option, viper.silver.verifier.PartialVerificationError, viper.silver.ast.FieldAccessPredicate, scala.Function4, viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Tuple2, viper.silicon.verifier.Verifier)","288 B (0%)","4 (0%)","26 (0%)","628.2","3"
"        viper.silicon.rules.consumer$$$Lambda$2104.1066696960.apply (Object, Object, Object, Object, Object, Object, Object)","288 B (0%)","4 (0%)","26 (0%)","628.2","3"
"         viper.silicon.rules.evaluator$.$anonfun$evalQuantified$10 (viper.silicon.state.State, scala.Function7, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Tuple6)","288 B (0%)","4 (0%)","26 (0%)","628.2","3"
"          viper.silicon.rules.evaluator$$$Lambda$1896.1297567336.apply (Object)","288 B (0%)","4 (0%)","26 (0%)","628.2","3"
"viper.silicon.state.terms.NoPerm","199’632 B (2.6%)","4’159 (2.5%)","121’944 (3.3%)","724.3","292"
" java.lang.Object.<init> ()","199’632 B (2.6%)","4’159 (2.5%)","42’492 (1.2%)","724.3","292"
"  viper.silicon.state.terms.PermLiteral.<init> (viper.silicon.state.terms.Rational)","199’632 B (2.6%)","4’159 (2.5%)","42’492 (1.2%)","724.3","292"
"   viper.silicon.state.terms.NoPerm.<init> ()","199’632 B (2.6%)","4’159 (2.5%)","42’492 (1.2%)","724.3","292"
"    viper.silicon.resources.PropertyInterpreter.buildPermissionLiteral (scala.math.BigInt, scala.math.BigInt)","60’288 B (0.8%)","1’256 (0.8%)","30’738 (0.8%)","731.5","68"
"     viper.silicon.resources.PropertyInterpreter.buildPathCondition (viper.silicon.resources.PropertyExpression, Object)","60’288 B (0.8%)","1’256 (0.8%)","30’738 (0.8%)","731.5","68"
"      viper.silicon.resources.PropertyInterpreter.buildBinary (scala.Function2, viper.silicon.resources.PropertyExpression, viper.silicon.resources.PropertyExpression, Object)","60’288 B (0.8%)","1’256 (0.8%)","30’738 (0.8%)","731.5","68"
"       viper.silicon.resources.PropertyInterpreter.buildPathCondition (viper.silicon.resources.PropertyExpression, Object)","60’288 B (0.8%)","1’256 (0.8%)","30’738 (0.8%)","731.5","68"
"        viper.silicon.resources.NonQuantifiedPropertyInterpreter.buildPathConditionForChunk (viper.silicon.interfaces.state.NonQuantifiedChunk, viper.silicon.resources.Property)","37’392 B (0.5%)","779 (0.5%)","18’067 (0.5%)","713.1","63"
"         viper.silicon.resources.NonQuantifiedPropertyInterpreter.$anonfun$buildPathConditionsForChunk$2 (viper.silicon.resources.NonQuantifiedPropertyInterpreter, viper.silicon.interfaces.state.NonQuantifiedChunk, viper.silicon.resources.Property)","37’392 B (0.5%)","779 (0.5%)","18’067 (0.5%)","713.1","63"
"          viper.silicon.resources.NonQuantifiedPropertyInterpreter$$Lambda$2160.874002275.apply (Object)","37’392 B (0.5%)","779 (0.5%)","18’067 (0.5%)","713.1","63"
"        viper.silicon.resources.PropertyInterpreter.buildImplies (viper.silicon.resources.PropertyExpression, viper.silicon.resources.PropertyExpression, Object)","22’176 B (0.3%)","462 (0.3%)","11’531 (0.3%)","762.5","33"
"         viper.silicon.resources.PropertyInterpreter.buildPathCondition (viper.silicon.resources.PropertyExpression, Object)","22’176 B (0.3%)","462 (0.3%)","11’531 (0.3%)","762.5","33"
"          viper.silicon.resources.NonQuantifiedPropertyInterpreter.buildPathConditionForChunk (viper.silicon.interfaces.state.NonQuantifiedChunk, viper.silicon.resources.Property)","21’984 B (0.3%)","458 (0.3%)","10’484 (0.3%)","763.7","32"
"          viper.silicon.resources.QuantifiedPropertyInterpreter.buildPathConditionForChunk (viper.silicon.interfaces.state.QuantifiedChunk, viper.silicon.resources.Property, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, String)","192 B (0%)","4 (0%)","1’047 (0%)","618.8","2"
"        viper.silicon.resources.QuantifiedPropertyInterpreter.buildPathConditionForChunk (viper.silicon.interfaces.state.QuantifiedChunk, viper.silicon.resources.Property, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, String)","192 B (0%)","4 (0%)","1’081 (0%)","618.8","2"
"         viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$produce$5 (viper.silicon.verifier.Verifier, viper.silicon.resources.QuantifiedPropertyInterpreter, viper.silicon.state.QuantifiedBasicChunk, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, String, viper.silicon.resources.Property)","192 B (0%)","4 (0%)","1’081 (0%)","618.8","2"
"          viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$produce$5$adapted (viper.silicon.verifier.Verifier, viper.silicon.resources.QuantifiedPropertyInterpreter, viper.silicon.state.QuantifiedBasicChunk, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, String, viper.silicon.resources.Property)","192 B (0%)","4 (0%)","1’081 (0%)","618.8","2"
"        viper.silicon.resources.NonQuantifiedPropertyInterpreter.buildPathConditionForChunk (viper.silicon.state.QuantifiedBasicChunk, viper.silicon.resources.Property)","528 B (0%)","11 (0%)","59 (0%)","774.4","4"
"         viper.silicon.resources.NonQuantifiedPropertyInterpreter.$anonfun$buildPathConditionsForChunk$1 (viper.silicon.resources.NonQuantifiedPropertyInterpreter, viper.silicon.state.QuantifiedBasicChunk, viper.silicon.resources.Property)","528 B (0%)","11 (0%)","59 (0%)","774.4","4"
"          viper.silicon.resources.NonQuantifiedPropertyInterpreter$$Lambda$2227.788677771.apply (Object)","528 B (0%)","11 (0%)","59 (0%)","774.4","4"
"    viper.silicon.state.terms.perms$.IsPositive (viper.silicon.state.terms.Term)","25’152 B (0.3%)","524 (0.3%)","4’512 (0.1%)","604.1","57"
"     viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$summarise_field$2 (viper.silver.ast.Field, viper.silicon.state.terms.Term, viper.silicon.state.terms.Var, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, viper.silicon.state.QuantifiedBasicChunk)","5’904 B (0.1%)","123 (0.1%)","3’294 (0.1%)","716.5","16"
"      viper.silicon.rules.quantifiedChunkSupporter$$$Lambda$2057.1697694054.apply (Object)","5’904 B (0.1%)","123 (0.1%)","3’294 (0.1%)","716.5","16"
"       scala.collection.immutable.List.map (scala.Function1)","5’904 B (0.1%)","123 (0.1%)","3’294 (0.1%)","716.5","16"
"        scala.collection.immutable.List.map (scala.Function1)","5’904 B (0.1%)","123 (0.1%)","3’294 (0.1%)","716.5","16"
"         viper.silicon.rules.quantifiedChunkSupporter$.summarise_field (viper.silicon.state.State, scala.collection.immutable.Seq, viper.silicon.state.terms.Var, viper.silver.ast.Field, scala.Option, viper.silicon.verifier.Verifier)","5’904 B (0.1%)","123 (0.1%)","3’294 (0.1%)","716.5","16"
"          viper.silicon.rules.quantifiedChunkSupporter$.summarise (viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silver.ast.Resource, scala.Option, viper.silicon.verifier.Verifier)","5’904 B (0.1%)","123 (0.1%)","3’294 (0.1%)","716.5","16"
"     viper.silicon.rules.quantifiedChunkSupporter$.createQuantifiedChunk (scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, scala.Option, String, viper.silicon.verifier.Verifier)","288 B (0%)","6 (0%)","54 (0%)","698.3","4"
"      viper.silicon.rules.quantifiedChunkSupporter$.produce (viper.silicon.state.State, viper.silver.ast.Forall, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, String, scala.Option, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, scala.Function2)","288 B (0%)","6 (0%)","54 (0%)","698.3","4"
"       viper.silicon.rules.producer$.$anonfun$produceTlc$28 (scala.Function2, viper.silver.ast.FieldAccessPredicate, viper.silver.ast.Forall, String, scala.Option, scala.Function2, viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Tuple2, viper.silicon.verifier.Verifier)","288 B (0%)","6 (0%)","54 (0%)","698.3","4"
"        viper.silicon.rules.producer$$$Lambda$1892.2080388730.apply (Object, Object, Object, Object, Object, Object, Object)","288 B (0%)","6 (0%)","54 (0%)","698.3","4"
"         viper.silicon.rules.evaluator$.$anonfun$evalQuantified$10 (viper.silicon.state.State, scala.Function7, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Tuple6)","288 B (0%)","6 (0%)","54 (0%)","698.3","4"
"          viper.silicon.rules.evaluator$$$Lambda$1896.1297567336.apply (Object)","288 B (0%)","6 (0%)","54 (0%)","698.3","4"
"     viper.silicon.rules.quantifiedChunkSupporter$.consume (viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, String, scala.Option, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function0, scala.Function0, viper.silicon.verifier.Verifier, scala.Function4)","48 B (0%)","1 (0%)","22 (0%)","618.0","1"
"      viper.silicon.rules.consumer$.$anonfun$consumeTlc$11 (viper.silicon.state.Heap, viper.silver.ast.Field, viper.silicon.state.BasicChunkIdentifier, scala.Option, viper.silver.verifier.PartialVerificationError, viper.silver.ast.FieldAccessPredicate, scala.Function4, viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Tuple2, viper.silicon.verifier.Verifier)","48 B (0%)","1 (0%)","22 (0%)","618.0","1"
"       viper.silicon.rules.consumer$$$Lambda$2104.1066696960.apply (Object, Object, Object, Object, Object, Object, Object)","48 B (0%)","1 (0%)","22 (0%)","618.0","1"
"        viper.silicon.rules.evaluator$.$anonfun$evalQuantified$10 (viper.silicon.state.State, scala.Function7, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Tuple6)","48 B (0%)","1 (0%)","22 (0%)","618.0","1"
"         viper.silicon.rules.evaluator$$$Lambda$1896.1297567336.apply (Object)","48 B (0%)","1 (0%)","22 (0%)","618.0","1"
"          viper.silicon.rules.executionFlowController$.$anonfun$locallyWithResult$3 (scala.Function1, Object)","48 B (0%)","1 (0%)","22 (0%)","618.0","1"
"    viper.silicon.rules.quantifiedChunkSupporter$.createPermissionConstraintAndDepletedCheck (scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, boolean, viper.silicon.state.QuantifiedBasicChunk, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","288 B (0%)","6 (0%)","1’715 (0%)","618.0","1"
"     viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$removePermissions$5 (scala.runtime.ObjectRef, scala.runtime.ObjectRef, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, boolean, viper.silicon.verifier.Verifier, scala.runtime.ObjectRef, scala.Tuple3)","288 B (0%)","6 (0%)","1’715 (0%)","618.0","1"
"      viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$removePermissions$5$adapted (scala.runtime.ObjectRef, scala.runtime.ObjectRef, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, boolean, viper.silicon.verifier.Verifier, scala.runtime.ObjectRef, scala.Tuple3)","288 B (0%)","6 (0%)","1’715 (0%)","618.0","1"
"       viper.silicon.rules.quantifiedChunkSupporter$$$Lambda$2098.2066981461.apply (Object)","288 B (0%)","6 (0%)","1’715 (0%)","618.0","1"
"        scala.collection.immutable.List.foreach (scala.Function1)","288 B (0%)","6 (0%)","1’715 (0%)","618.0","1"
"         viper.silicon.rules.quantifiedChunkSupporter$.removePermissions (viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.ast.Resource, viper.silicon.state.terms.Term, scala.Function1, viper.silicon.verifier.Verifier)","288 B (0%)","6 (0%)","1’715 (0%)","618.0","1"
"          viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$4 (viper.silicon.rules.InverseFunctions, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, viper.silver.ast.Resource, viper.silicon.rules.SnapshotMapDefinition, viper.silicon.state.State, viper.silicon.state.SnapshotMapCache, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function1, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Option, scala.collection.immutable.Seq, String, scala.Function4, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Function0, boolean)","288 B (0%)","6 (0%)","1’715 (0%)","618.0","1"
"    viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$removePermissions$3 (viper.silicon.state.terms.Term, scala.runtime.ObjectRef, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.runtime.ObjectRef, viper.silicon.state.QuantifiedBasicChunk)","65’616 B (0.9%)","1’367 (0.8%)","1’611 (0%)","746.1","106"
"     viper.silicon.rules.quantifiedChunkSupporter$$$Lambda$2093.1921605934.apply (Object)","65’616 B (0.9%)","1’367 (0.8%)","1’611 (0%)","746.1","106"
"      scala.collection.immutable.List.map (scala.Function1)","65’616 B (0.9%)","1’367 (0.8%)","1’611 (0%)","746.1","106"
"       scala.collection.immutable.List.map (scala.Function1)","65’616 B (0.9%)","1’367 (0.8%)","1’611 (0%)","746.1","106"
"        viper.silicon.rules.quantifiedChunkSupporter$.removePermissions (viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.ast.Resource, viper.silicon.state.terms.Term, scala.Function1, viper.silicon.verifier.Verifier)","65’616 B (0.9%)","1’367 (0.8%)","1’611 (0%)","746.1","106"
"         viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$4 (viper.silicon.rules.InverseFunctions, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, viper.silver.ast.Resource, viper.silicon.rules.SnapshotMapDefinition, viper.silicon.state.State, viper.silicon.state.SnapshotMapCache, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function1, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Option, scala.collection.immutable.Seq, String, scala.Function4, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Function0, boolean)","45’552 B (0.6%)","949 (0.6%)","1’082 (0%)","714.4","91"
"          viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$4$adapted (viper.silicon.rules.InverseFunctions, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, viper.silver.ast.Resource, viper.silicon.rules.SnapshotMapDefinition, viper.silicon.state.State, viper.silicon.state.SnapshotMapCache, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function1, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Option, scala.collection.immutable.Seq, String, scala.Function4, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Function0, Object)","45’552 B (0.6%)","949 (0.6%)","1’082 (0%)","714.4","91"
"         viper.silicon.rules.quantifiedChunkSupporter$.consumeSingleLocation (viper.silicon.state.State, viper.silicon.state.Heap, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silver.ast.ResourceAccess, viper.silicon.state.terms.Term, scala.Option, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function4)","11’664 B (0.2%)","243 (0.1%)","349 (0%)","787.8","28"
"          viper.silicon.rules.consumer$.$anonfun$consumeTlc$25 (viper.silver.ast.Field, viper.silicon.state.terms.Term, viper.silicon.state.Heap, viper.silver.ast.FieldAccess, viper.silver.verifier.PartialVerificationError, viper.silicon.state.State, scala.Function4, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","11’472 B (0.2%)","239 (0.1%)","345 (0%)","794.5","25"
"          viper.silicon.rules.consumer$.$anonfun$consumeTlc$29 (viper.silicon.state.State, String, viper.silver.ast.Predicate, scala.collection.immutable.List, viper.silicon.state.Heap, scala.collection.immutable.Seq, viper.silver.ast.PredicateAccess, viper.silver.verifier.PartialVerificationError, viper.silicon.state.State, scala.Function4, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","192 B (0%)","4 (0%)","4 (0%)","385.2","3"
"         viper.silicon.rules.executor$.$anonfun$exec2$5 (viper.silver.ast.Field, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, scala.Function2, viper.silver.verifier.PartialVerificationError, viper.silver.ast.FieldAccess, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","8’400 B (0.1%)","175 (0.1%)","180 (0%)","860.6","30"
"    viper.silicon.state.terms.FractionPermLiteral$.apply (viper.silicon.state.terms.Rational)","14’928 B (0.2%)","311 (0.2%)","1’559 (0%)","776.0","134"
"     viper.silicon.state.terms.FractionPerm$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","14’928 B (0.2%)","311 (0.2%)","1’559 (0%)","776.0","134"
"      viper.silicon.rules.evaluator$.$anonfun$eval2$2 (scala.runtime.ObjectRef, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","2’640 B (0%)","55 (0%)","1’051 (0%)","787.7","7"
"       viper.silicon.rules.evaluator$$$Lambda$1866.970830627.apply (Object, Object)","2’640 B (0%)","55 (0%)","1’051 (0%)","787.7","7"
"        viper.silicon.rules.evaluator$.$anonfun$evalBinOp$2 (scala.Function3, scala.Function2, viper.silicon.state.terms.Term, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","2’640 B (0%)","55 (0%)","1’051 (0%)","787.7","7"
"         viper.silicon.rules.evaluator$$$Lambda$1479.601743713.apply (Object, Object, Object)","2’640 B (0%)","55 (0%)","1’051 (0%)","787.7","7"
"          viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","2’640 B (0%)","55 (0%)","1’051 (0%)","787.7","7"
"      viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","12’288 B (0.2%)","256 (0.2%)","508 (0%)","773.5","129"
"       viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","12’288 B (0.2%)","256 (0.2%)","508 (0%)","773.5","129"
"        viper.silicon.supporters.DefaultDomainsTranslator.translate (scala.Function1, viper.silver.ast.Exp)","96 B (0%)","2 (0%)","254 (0%)","937.0","1"
"         viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","96 B (0%)","2 (0%)","254 (0%)","937.0","1"
"          viper.silicon.supporters.ExpressionTranslator$$Lambda$1329.697026270.apply (Object)","96 B (0%)","2 (0%)","254 (0%)","937.0","1"
